id,year,occup1,woj,nace,technical,math,artistic,computer,cognitive,managerial,interpersonal,individual,physical,availability,office,total_skills
630090,2014,3,18,D,0,0,0,0,0,0,1,1,0,0,0,2
630091,2014,3,18,D,0,0,0,0,0,0,1,1,0,0,0,2
628331,2014,2,14,C,0,0,1,0,0,0,1,1,0,0,0,3
645153,2014,1,30,G,0,0,0,0,0,1,1,1,0,0,0,3
637374,2014,2,22,C,0,0,0,0,1,1,1,1,0,0,0,4
604290,2014,4,24,N,0,0,0,0,0,0,1,1,0,0,0,2
623339,2014,5,10,M,0,0,1,0,0,0,1,1,0,0,0,3
606050,2014,3,28,D,0,0,0,0,0,0,1,1,1,0,0,3
612130,2014,3,12,K,0,0,0,0,0,0,1,1,1,0,0,3
612131,2014,3,12,K,0,0,0,0,0,0,1,1,1,0,0,3
612133,2014,3,12,K,0,0,0,0,0,0,1,1,1,0,0,3
612071,2014,5,12,K,0,0,0,0,1,0,1,1,0,0,0,3
626172,2014,2,14,M,0,0,1,0,0,0,0,1,0,1,0,3
602179,2014,5,10,H,0,0,0,1,0,1,0,1,0,0,0,3
602217,2014,5,26,H,0,0,0,1,1,1,1,1,0,0,0,5
628234,2014,3,12,O,0,0,0,0,0,0,0,1,0,1,0,2
624065,2014,1,14,C,0,0,0,0,0,0,1,1,0,0,0,2
610361,2014,5,12,G,0,0,0,1,1,1,1,1,0,0,0,5
630294,2014,5,12,N,0,0,0,1,1,1,1,1,0,0,0,5
602004,2014,1,04,N,0,0,0,0,0,1,1,1,0,0,0,3
617148,2014,3,14,C,0,0,0,1,1,1,0,1,0,0,0,4
603114,2014,2,14,N,0,0,0,0,0,0,1,1,0,0,0,2
603129,2014,2,12,N,0,0,0,0,0,0,1,1,0,0,0,2
602362,2014,2,24,N,0,0,0,0,0,0,1,1,0,0,0,2
605002,2014,2,06,H,0,0,0,0,0,0,1,1,0,0,0,2
607280,2014,2,12,N,0,0,0,0,0,0,1,1,0,0,0,2
608033,2014,2,14,H,0,0,0,0,0,0,1,1,0,0,0,2
608041,2014,2,14,H,0,0,0,0,0,0,1,1,0,0,0,2
609303,2014,2,02,N,0,0,0,0,0,0,1,1,0,0,0,2
643164,2014,3,24,H,0,0,0,0,1,1,1,1,0,0,0,4
647074,2014,3,14,H,0,0,0,0,0,1,1,1,0,0,0,3
643105,2014,3,24,H,0,0,0,0,1,1,1,1,0,0,0,4
606081,2014,5,30,N,0,0,0,0,0,0,0,1,1,0,0,2
626206,2014,2,14,C,0,0,0,0,0,0,1,1,0,0,0,2
606178,2014,5,22,G,0,0,0,0,0,1,1,1,0,0,0,3
611213,2014,2,24,C,0,0,1,0,0,0,1,1,1,0,0,4
638140,2014,3,26,C,0,0,0,0,0,0,0,1,0,0,0,1
609275,2014,4,14,G,0,0,0,0,0,0,0,1,0,0,0,1
610032,2014,3,24,C,0,0,0,0,0,0,0,1,0,0,0,1
629230,2014,7,22,S,0,0,0,0,0,0,0,1,0,0,0,1
618225,2014,2,30,I,0,0,1,0,0,0,1,1,0,0,0,3
606209,2014,5,22,D,0,0,0,0,0,0,0,1,0,1,0,2
629274,2014,5,28,D,0,0,0,0,0,0,0,1,0,1,0,2
632153,2014,2,14,P,0,0,0,0,0,0,1,1,0,1,0,3
632177,2014,2,12,P,0,0,0,0,0,0,1,1,0,1,0,3
611160,2014,7,24,C,0,0,0,0,0,0,0,1,0,0,0,1
618055,2014,5,22,N,0,0,0,0,0,0,1,1,0,0,0,2
631219,2014,5,06,D,0,0,0,0,1,0,0,1,0,1,0,3
601197,2014,5,16,D,0,0,0,0,0,0,0,1,0,0,0,1
601204,2014,5,16,D,0,0,0,0,0,0,0,1,0,1,0,2
601206,2014,5,16,D,0,0,0,0,0,0,0,1,0,1,0,2
601405,2014,4,30,C,0,0,0,0,0,0,0,1,0,0,0,1
602208,2014,3,26,G,0,0,0,0,0,0,0,1,0,0,0,1
602301,2014,5,24,G,0,0,0,0,0,0,0,1,0,1,0,2
602366,2014,5,24,D,0,0,0,0,0,0,0,1,0,1,0,2
604084,2014,5,24,D,0,0,0,0,0,0,0,1,0,1,0,2
604308,2014,5,30,M,0,0,1,0,0,0,1,1,1,1,0,5
606195,2014,5,22,D,0,0,0,0,0,0,0,1,0,1,0,2
606201,2014,5,22,D,0,0,0,0,0,0,0,1,1,1,0,3
606203,2014,5,22,D,0,0,0,0,0,0,0,1,0,1,0,2
606205,2014,5,22,D,0,0,0,0,0,0,0,1,0,1,0,2
607046,2014,5,22,D,0,0,0,0,0,0,0,1,0,1,0,2
607067,2014,5,22,D,0,0,0,0,0,0,0,1,0,1,0,2
608159,2014,5,16,G,0,0,0,0,0,0,0,1,0,1,0,2
609254,2014,4,14,H,0,0,0,0,0,0,0,1,0,1,0,2
610305,2014,2,32,C,0,0,0,0,0,1,0,1,0,0,0,2
612271,2014,5,04,N,0,0,1,0,0,0,0,1,0,1,0,3
613027,2014,3,14,N,0,0,0,0,1,0,0,1,0,1,1,4
619300,2014,2,14,C,0,0,0,0,0,1,1,1,1,0,0,4
620281,2014,4,14,R,0,0,0,0,0,1,1,1,1,0,0,4
628247,2014,3,24,F,1,0,0,0,0,1,1,1,0,1,0,5
629027,2014,5,22,G,0,0,0,0,0,0,0,1,0,1,0,2
631223,2014,5,10,D,0,0,0,0,0,0,0,1,0,0,0,1
631228,2014,5,10,D,0,0,0,0,0,0,0,1,0,0,0,1
632032,2014,5,24,D,0,0,0,0,0,0,0,1,0,1,0,2
632058,2014,5,24,D,0,0,0,0,1,1,1,1,0,0,0,4
633040,2014,4,14,C,0,0,1,1,0,0,1,1,0,1,0,5
637305,2014,4,06,G,0,0,0,0,0,1,0,1,0,1,0,3
602058,2014,5,04,C,0,0,0,0,0,0,1,1,1,1,0,4
602059,2014,5,04,C,0,0,0,0,0,0,1,1,1,1,0,4
604122,2014,5,24,D,0,0,0,0,1,1,1,1,0,0,0,4
608156,2014,5,16,G,0,0,0,0,0,0,0,1,0,0,0,1
613038,2014,3,24,J,0,0,0,0,0,0,1,1,0,0,0,2
613107,2014,2,12,M,1,0,0,1,0,0,1,1,0,0,0,4
613178,2014,1,12,C,0,0,1,0,0,1,0,1,0,1,0,4
616229,2014,4,30,N,0,0,0,0,0,0,1,1,0,0,0,2
617132,2014,9,14,C,0,0,0,0,0,0,1,1,0,1,0,3
619011,2014,5,22,C,0,0,1,0,1,1,1,1,0,0,0,5
623152,2014,4,14,K,0,0,1,1,0,0,0,1,0,1,0,4
623165,2014,4,14,C,0,0,1,1,0,0,1,1,0,1,0,5
627154,2014,7,12,C,0,0,0,0,0,0,0,1,0,0,0,1
628092,2014,5,22,K,0,0,1,0,1,1,1,1,0,0,0,5
629002,2014,5,22,D,0,0,0,0,0,0,0,1,0,1,0,2
629039,2014,3,30,G,0,0,0,0,0,0,1,1,0,0,0,2
629287,2014,5,28,D,1,0,0,1,0,0,0,1,0,0,0,3
629289,2014,5,28,D,1,0,0,1,0,0,0,1,0,0,0,3
629290,2014,5,28,D,1,0,0,1,0,0,0,1,0,0,0,3
630313,2014,3,12,C,0,0,0,0,0,0,0,1,0,0,0,1
630314,2014,5,12,D,0,0,0,0,0,0,0,1,0,0,0,1
630325,2014,3,12,C,0,0,0,0,0,0,0,1,0,0,0,1
630326,2014,5,12,D,0,0,0,0,0,0,0,1,0,0,0,1
631155,2014,9,14,G,0,0,0,0,0,0,0,1,0,0,0,1
634113,2014,5,12,D,0,0,0,0,0,0,0,1,0,0,0,1
634229,2014,4,30,C,0,0,0,0,0,0,0,1,0,0,0,1
637283,2014,1,12,G,0,0,1,0,0,1,0,1,0,1,0,4
637310,2014,1,06,C,0,0,0,1,0,1,0,1,0,0,0,3
646050,2014,2,12,J,1,0,0,1,0,0,1,1,0,0,0,4
646220,2014,7,16,C,0,0,0,0,0,0,0,1,0,0,0,1
616174,2014,7,14,G,0,0,0,0,0,0,1,1,0,0,0,2
628138,2014,2,06,K,0,0,0,0,0,0,0,1,0,0,0,1
628139,2014,5,06,K,0,0,0,0,0,0,0,1,0,0,0,1
628140,2014,5,06,K,0,0,0,0,0,0,0,1,0,0,0,1
630095,2014,5,18,C,0,0,0,0,0,0,1,1,0,0,0,2
604306,2014,5,30,M,0,0,1,0,0,0,1,1,1,1,0,5
633156,2014,5,14,D,0,0,0,0,0,0,1,1,0,0,0,2
606011,2014,2,10,C,0,0,0,0,0,0,0,1,0,1,0,2
616176,2014,7,14,C,0,0,0,0,0,0,0,1,0,0,0,1
616191,2014,3,02,C,0,0,0,0,0,0,1,1,0,0,0,2
625052,2014,5,18,C,0,0,0,0,0,0,1,1,0,1,0,3
634300,2014,2,04,C,0,0,0,0,0,0,1,1,0,1,0,3
601221,2014,2,02,C,0,0,0,0,0,0,0,1,0,1,0,2
606399,2014,5,14,C,0,0,1,0,0,0,0,1,0,0,0,2
606394,2014,5,14,C,0,0,1,0,0,0,1,1,0,0,0,3
616201,2014,4,02,I,0,0,0,1,0,0,1,1,0,0,0,3
623299,2014,9,22,R,0,0,0,0,0,0,0,1,0,1,0,2
627178,2014,4,02,I,0,0,0,1,0,0,0,1,0,0,0,2
627180,2014,4,02,I,0,0,0,1,0,0,0,1,0,0,0,2
602394,2014,2,24,C,0,0,1,0,0,0,1,1,0,0,0,3
631235,2014,5,10,D,0,0,0,0,0,0,0,1,0,0,0,1
626306,2014,5,22,M,0,0,1,0,0,0,1,1,0,0,0,3
646129,2014,7,12,C,0,0,0,0,0,0,0,1,0,1,0,2
606219,2014,5,22,D,0,0,0,0,0,1,1,1,0,0,0,3
606379,2014,5,14,C,0,0,1,0,0,0,1,1,0,0,0,3
616194,2014,5,22,G,0,0,0,0,0,1,1,1,0,0,0,3
623228,2014,5,02,M,0,0,1,0,0,0,1,1,0,1,0,4
623239,2014,5,14,C,0,0,0,0,0,0,0,1,0,1,0,2
629342,2014,5,30,D,0,0,0,0,0,0,0,1,0,0,0,1
630139,2014,3,06,G,0,0,0,0,0,0,1,1,0,1,0,3
612206,2014,7,24,C,0,0,0,0,0,0,0,1,0,0,0,1
640273,2014,1,30,N,0,0,0,0,0,1,1,1,0,0,0,3
625008,2014,7,30,C,0,0,0,0,0,0,0,1,1,1,0,3
640092,2014,5,24,D,0,0,1,0,0,0,1,1,0,0,0,3
638098,2014,5,16,I,0,0,1,0,0,0,1,1,0,0,0,3
638096,2014,3,16,I,0,0,0,0,0,1,0,1,0,1,0,3
605296,2014,3,20,J,0,0,0,0,0,1,1,1,0,0,0,3
605297,2014,3,20,J,0,0,0,0,0,1,1,1,0,0,0,3
632210,2014,3,18,D,0,0,0,0,0,1,1,1,0,0,0,3
632220,2014,3,20,D,0,0,0,0,0,1,1,1,0,0,0,3
632221,2014,3,20,D,0,0,0,0,0,1,1,1,0,0,0,3
617232,2014,7,22,C,0,0,0,1,0,0,1,1,0,0,0,3
605327,2014,2,22,N,0,0,0,0,0,0,1,1,0,0,0,2
605360,2014,2,22,E,0,0,0,0,0,0,1,1,0,0,0,2
623010,2014,3,14,N,0,0,0,0,1,0,1,1,0,0,0,3
623053,2014,3,04,G,0,0,0,0,1,0,1,1,0,0,0,3
624005,2014,2,12,M,0,0,0,0,1,0,1,1,0,0,0,3
625002,2014,2,18,C,0,0,0,0,1,0,1,1,0,0,0,3
631014,2014,3,16,C,0,0,0,0,0,0,0,1,0,1,0,2
645202,2014,2,22,M,0,0,0,0,0,0,1,1,0,0,0,2
645204,2014,2,22,C,0,0,0,0,0,0,1,1,0,0,0,2
604055,2014,3,08,P,0,0,1,0,0,1,1,1,0,1,0,5
632192,2014,3,08,D,0,0,1,0,0,1,1,1,0,0,0,4
605432,2014,2,24,K,0,0,1,0,0,0,1,1,0,0,0,3
614090,2014,3,04,K,0,0,0,0,0,0,1,1,0,0,0,2
625319,2014,2,24,K,0,0,1,0,0,0,1,1,0,0,0,3
606012,2014,3,10,K,0,0,1,0,1,1,1,1,0,0,0,5
643311,2014,3,30,C,0,0,0,0,0,0,0,1,0,1,0,2
604060,2014,3,08,C,0,0,0,0,0,0,0,1,0,1,0,2
620239,2014,4,14,N,0,0,0,1,1,0,0,1,1,0,1,5
628280,2014,2,30,C,0,0,0,0,1,0,1,1,0,0,0,3
624202,2014,2,24,C,0,0,0,0,1,1,1,1,0,0,0,4
609104,2014,3,12,C,0,0,0,1,0,0,1,1,0,1,1,5
638087,2014,5,32,C,0,0,0,0,1,0,1,1,0,0,0,3
607077,2014,3,22,C,0,0,0,1,0,0,1,1,0,1,1,5
613098,2014,5,12,G,0,0,0,1,0,0,1,1,0,1,1,5
622142,2014,3,22,G,0,0,0,1,0,0,1,1,0,1,1,5
622143,2014,3,22,G,0,0,0,1,0,0,1,1,0,1,1,5
622144,2014,3,22,G,0,0,0,1,0,0,1,1,0,1,1,5
642128,2014,1,26,C,0,0,0,0,0,1,1,1,0,0,0,3
638120,2014,1,24,I,0,0,0,0,0,1,0,1,0,1,0,3
603016,2014,2,14,S,0,0,0,1,0,0,0,1,0,0,0,2
610390,2014,2,02,P,0,0,0,0,0,0,1,1,0,0,0,2
606377,2014,2,14,C,0,0,1,0,0,0,1,1,0,0,0,3
606378,2014,2,04,C,0,0,1,0,0,0,1,1,0,0,0,3
626135,2014,2,14,C,0,0,0,0,0,0,1,1,0,0,0,2
629150,2014,2,14,G,0,0,0,0,0,1,1,1,0,0,0,3
607057,2014,5,22,D,0,0,0,1,0,0,1,1,0,0,0,3
608170,2014,3,12,C,0,0,0,0,0,1,0,1,0,0,0,2
613071,2014,5,12,K,0,0,0,0,0,1,0,1,0,0,0,2
622301,2014,4,12,D,0,0,0,0,0,0,1,1,0,0,0,2
636119,2014,5,06,M,0,0,0,0,0,1,0,1,0,0,0,2
642138,2014,2,28,C,0,0,0,0,1,1,0,1,0,0,0,3
631129,2014,5,32,I,0,0,0,0,0,0,0,1,0,0,0,1
609146,2014,5,12,D,0,0,0,1,0,0,1,1,0,0,0,3
605034,2014,5,06,M,0,0,1,1,0,0,1,1,0,0,0,4
606161,2014,3,22,H,0,0,0,0,0,0,1,1,1,0,0,3
611036,2014,2,14,C,0,0,0,1,1,0,1,1,0,1,0,5
623336,2014,5,10,R,0,0,0,0,0,0,1,1,0,1,0,3
623015,2014,1,02,C,0,0,0,0,0,0,0,1,0,1,0,2
614234,2014,5,14,K,0,0,0,1,0,0,1,1,0,0,0,3
628325,2014,2,14,K,0,0,0,0,0,1,1,1,0,0,0,3
612208,2014,5,24,G,0,0,0,0,0,1,1,1,0,0,0,3
626193,2014,3,14,C,0,0,0,0,0,1,1,1,0,0,0,3
632051,2014,5,24,D,0,0,0,0,0,0,1,1,0,0,0,2
610191,2014,3,02,N,0,0,0,0,0,1,1,1,0,0,0,3
610192,2014,1,02,C,0,0,0,0,0,1,1,1,0,0,0,3
614166,2014,3,20,C,0,0,0,0,0,0,1,1,0,0,0,2
634198,2014,3,14,H,0,0,0,0,1,1,1,1,0,0,0,4
634237,2014,3,30,H,0,0,0,0,1,0,1,1,0,0,0,3
636134,2014,3,10,H,0,0,0,0,1,1,1,1,0,0,0,4
640229,2014,3,32,C,0,0,0,0,1,1,1,1,0,0,0,4
640295,2014,3,30,C,0,0,0,0,1,0,1,1,0,0,0,3
641169,2014,3,22,C,0,0,0,0,1,1,1,1,0,0,0,4
617330,2014,2,22,J,0,0,0,1,0,1,0,1,0,1,0,4
645196,2014,2,22,F,0,0,0,1,0,1,0,1,0,1,0,4
629068,2014,1,30,G,0,0,0,1,0,0,1,1,1,1,0,5
629082,2014,5,30,G,0,0,0,1,0,0,1,1,1,1,0,5
640257,2014,1,32,C,0,0,0,0,0,0,1,1,0,1,0,3
645092,2014,1,30,C,0,0,0,1,0,0,1,1,1,1,0,5
624008,2014,1,02,R,0,0,0,1,1,1,1,1,0,0,0,5
602203,2014,3,10,C,0,0,0,1,0,0,0,1,0,0,0,2
630275,2014,3,12,C,0,0,0,1,0,0,0,1,0,0,0,2
631033,2014,3,10,C,0,0,0,1,0,0,0,1,0,0,0,2
632043,2014,3,24,E,0,0,0,0,0,0,0,1,0,0,0,1
622271,2014,2,30,C,0,0,0,0,0,1,1,1,0,0,0,3
640272,2014,2,30,J,0,0,0,0,0,1,1,1,0,0,0,3
645133,2014,2,30,C,0,0,0,0,0,1,1,1,0,0,0,3
645141,2014,2,30,C,0,0,0,0,0,1,1,1,0,0,0,3
609309,2014,4,02,C,0,0,0,0,0,0,0,1,0,0,0,1
624084,2014,4,14,M,0,0,0,0,0,1,0,1,0,0,0,2
631017,2014,2,10,C,0,0,0,0,0,0,1,1,0,0,0,2
613200,2014,9,28,C,0,0,0,0,0,0,1,1,0,0,0,2
634223,2014,4,28,G,0,0,0,0,0,0,1,1,0,0,0,2
637030,2014,3,22,O,0,0,0,1,1,0,1,1,0,0,1,5
609394,2014,1,04,K,0,0,0,0,0,1,1,1,0,1,1,5
615210,2014,8,24,C,0,0,0,0,0,0,0,1,0,1,0,2
634232,2014,8,30,C,0,0,0,0,0,0,0,1,0,1,0,2
643309,2014,8,30,M,0,0,0,0,0,0,0,1,0,1,0,2
610215,2014,3,02,C,0,0,0,0,1,1,1,1,0,0,0,4
610216,2014,3,02,C,0,0,0,0,1,1,1,1,0,0,0,4
610217,2014,3,02,C,0,0,0,0,1,1,1,1,0,0,0,4
610218,2014,3,02,C,0,0,0,0,1,1,1,1,0,0,0,4
625312,2014,2,24,K,0,0,0,0,0,0,0,1,0,0,0,1
601135,2014,3,02,C,0,0,0,0,1,1,1,1,0,0,0,4
609007,2014,2,18,E,0,0,0,0,1,0,1,1,0,1,0,4
609008,2014,2,18,E,0,0,0,0,1,0,1,1,0,1,0,4
626009,2014,2,06,C,0,0,0,0,1,0,1,1,0,1,0,4
602391,2014,3,24,J,0,0,0,0,0,1,1,1,0,0,0,3
626353,2014,5,30,M,0,0,0,0,0,0,1,1,1,0,0,3
609319,2014,8,02,M,0,0,0,0,0,0,0,1,1,0,0,2
607326,2014,5,30,G,0,0,0,0,0,0,0,1,0,0,0,1
623288,2014,5,22,I,0,0,0,0,0,0,0,1,0,0,0,1
623300,2014,5,22,M,0,0,0,0,0,0,0,1,1,0,0,2
629312,2014,5,30,D,0,0,0,0,0,0,0,1,0,0,0,1
630128,2014,5,22,G,0,0,0,0,0,0,1,1,0,1,0,3
606383,2014,5,22,C,0,0,0,0,0,0,0,1,0,0,0,1
609365,2014,8,08,M,0,0,0,0,0,0,0,1,0,1,0,2
618042,2014,5,22,G,0,0,1,0,1,0,1,1,0,0,0,4
623324,2014,5,30,R,0,0,0,0,0,0,1,1,0,1,0,3
632167,2014,2,14,P,0,0,1,1,0,0,0,1,0,0,0,3
637091,2014,4,30,M,0,0,1,0,0,1,0,1,0,0,0,3
633165,2014,5,14,G,0,0,1,0,0,0,1,1,0,0,0,3
602392,2014,5,24,C,0,0,0,0,0,0,0,1,0,0,0,1
622318,2014,5,24,C,0,0,0,0,0,0,0,1,0,0,0,1
642305,2014,3,24,N,0,0,0,0,0,1,1,1,0,0,1,4
603125,2014,3,12,C,0,0,0,1,0,0,0,1,0,0,0,2
617295,2014,2,12,C,0,0,0,0,0,0,1,1,0,0,0,2
619360,2014,2,22,C,0,0,0,1,0,0,1,1,0,0,0,3
620377,2014,2,02,C,0,0,0,1,0,0,1,1,0,0,0,3
625367,2014,2,24,K,0,0,0,1,0,0,1,1,0,0,0,3
625368,2014,2,24,K,0,0,0,1,0,0,1,1,0,0,0,3
627062,2014,5,06,K,0,0,0,0,0,1,1,1,0,0,0,3
627084,2014,5,06,K,0,0,0,0,0,1,1,1,0,0,0,3
627220,2014,2,06,K,0,0,0,1,0,0,1,1,0,0,0,3
637104,2014,5,30,K,0,0,0,0,0,1,1,1,0,0,0,3
637105,2014,5,30,K,0,0,0,0,0,1,1,1,0,0,0,3
637106,2014,5,30,K,0,0,0,0,0,1,1,1,0,0,0,3
637107,2014,5,30,K,0,0,0,0,0,1,1,1,0,0,0,3
633039,2014,3,14,C,0,0,0,0,0,1,0,1,0,1,0,3
637275,2014,4,12,J,0,0,0,1,0,0,0,1,0,1,0,3
647054,2014,2,14,F,0,0,0,0,0,0,1,1,0,1,0,3
641119,2014,3,10,C,0,0,0,0,1,0,1,1,1,1,0,5
641120,2014,3,10,C,0,0,0,0,1,0,1,1,1,1,0,5
641121,2014,3,10,C,0,0,0,0,1,0,1,1,1,1,0,5
641122,2014,3,10,C,0,0,0,0,1,0,1,1,1,1,0,5
641123,2014,3,10,C,0,0,0,0,1,0,1,1,1,1,0,5
643262,2014,3,30,C,0,0,0,0,1,0,1,1,1,1,0,5
643263,2014,3,30,C,0,0,0,0,1,0,1,1,1,1,0,5
643264,2014,3,04,C,0,0,0,0,1,0,1,1,1,1,0,5
604347,2014,3,24,C,0,0,0,0,1,0,1,1,1,1,0,5
607166,2014,3,14,C,0,0,0,0,1,0,1,1,1,1,0,5
607167,2014,3,14,C,0,0,0,0,1,0,1,1,1,1,0,5
607226,2014,3,02,C,0,0,0,0,1,0,1,1,1,1,0,5
607227,2014,3,02,C,0,0,0,0,1,0,1,1,1,1,0,5
607228,2014,3,02,C,0,0,0,0,1,0,1,1,1,1,0,5
607229,2014,3,02,C,0,0,0,0,1,0,1,1,1,1,0,5
608165,2014,3,12,M,0,0,0,0,1,0,1,1,1,1,0,5
608215,2014,3,08,C,0,0,0,0,1,0,1,1,1,1,0,5
608216,2014,3,08,C,0,0,0,0,1,0,1,1,1,1,0,5
636239,2014,1,14,F,0,0,0,0,0,0,1,1,0,1,0,3
631079,2014,3,10,D,0,0,0,0,0,0,1,1,0,0,0,2
607155,2014,3,20,G,0,0,0,0,1,0,1,1,0,1,0,4
608126,2014,3,20,C,0,0,0,0,1,0,1,1,0,1,0,4
611176,2014,3,20,Q,0,0,0,0,1,0,1,1,0,1,0,4
616110,2014,5,14,C,0,0,1,1,0,1,1,1,0,0,0,5
601428,2014,3,32,C,0,0,0,0,1,1,1,1,0,0,0,4
609093,2014,2,12,C,0,0,0,0,0,1,0,1,0,1,1,4
613189,2014,8,18,C,0,0,0,0,0,0,0,1,0,1,0,2
620082,2014,5,24,C,0,0,0,1,1,0,1,1,0,0,0,4
620083,2014,5,24,C,0,0,0,1,1,0,1,1,0,0,0,4
620084,2014,5,24,C,0,0,0,1,1,0,1,1,0,0,0,4
620085,2014,5,24,C,0,0,0,1,1,0,1,1,0,0,0,4
620086,2014,5,24,C,0,0,0,1,1,0,1,1,0,0,0,4
620087,2014,5,24,C,0,0,0,1,1,0,1,1,0,0,0,4
620088,2014,5,24,C,0,0,0,1,1,0,1,1,0,0,0,4
624038,2014,2,14,N,0,0,1,1,1,0,1,1,0,0,0,5
642263,2014,4,04,M,0,0,0,0,1,0,1,1,0,0,0,3
603273,2014,5,22,F,0,0,1,1,0,0,1,1,0,0,0,4
622265,2014,2,30,N,0,0,0,1,0,0,0,1,0,0,0,2
624070,2014,3,14,C,0,0,0,0,1,0,1,1,0,1,1,5
637056,2014,2,30,M,0,0,0,0,0,1,1,1,0,0,0,3
626144,2014,2,14,C,0,0,0,0,0,0,1,1,0,1,0,3
622182,2014,8,26,M,0,0,0,0,0,0,0,1,0,0,0,1
620275,2014,4,14,N,0,0,0,0,0,0,0,1,0,1,0,2
632120,2014,5,02,M,0,0,0,0,0,0,0,1,0,0,0,1
626348,2014,5,12,C,0,0,0,1,0,1,0,1,0,1,0,4
626355,2014,5,12,C,0,0,0,1,0,1,0,1,0,1,0,4
632218,2014,3,20,G,0,0,0,0,0,0,1,1,0,1,0,3
604427,2014,7,28,C,0,0,0,0,0,0,0,1,0,1,0,2
620252,2014,4,14,M,0,0,0,1,0,0,1,1,0,0,0,3
620253,2014,4,14,M,0,0,0,1,0,0,1,1,0,0,0,3
620254,2014,4,14,M,0,0,0,1,0,0,1,1,0,0,0,3
620255,2014,4,14,M,0,0,0,1,0,0,1,1,0,0,0,3
620256,2014,4,14,M,0,0,0,1,0,0,1,1,0,0,0,3
620257,2014,4,14,M,0,0,0,1,0,0,1,1,0,0,0,3
620258,2014,4,14,M,0,0,0,1,0,0,1,1,0,0,0,3
620259,2014,4,14,M,0,0,0,1,0,0,1,1,0,0,0,3
620260,2014,4,14,M,0,0,0,1,0,0,1,1,0,0,0,3
620261,2014,4,14,M,0,0,0,1,0,0,1,1,0,0,0,3
620262,2014,4,14,M,0,0,0,1,0,0,1,1,0,0,0,3
620263,2014,4,14,M,0,0,0,1,0,0,1,1,0,0,0,3
620264,2014,4,14,M,0,0,0,1,0,0,1,1,0,0,0,3
620265,2014,4,14,M,0,0,0,1,0,0,1,1,0,0,0,3
620266,2014,4,14,M,0,0,0,1,0,0,1,1,0,0,0,3
620267,2014,4,14,M,0,0,0,1,0,0,1,1,0,0,0,3
620268,2014,4,14,M,0,0,0,1,0,0,1,1,0,0,0,3
620269,2014,4,14,M,0,0,0,1,0,0,1,1,0,0,0,3
620270,2014,4,14,M,0,0,0,1,0,0,1,1,0,0,0,3
602256,2014,4,04,M,0,0,0,1,0,0,1,1,0,0,0,3
602257,2014,4,04,M,0,0,0,1,0,0,1,1,0,0,0,3
602258,2014,4,04,M,0,0,0,1,0,0,1,1,0,0,0,3
602259,2014,4,04,M,0,0,0,1,0,0,1,1,0,0,0,3
602260,2014,4,04,M,0,0,0,1,0,0,1,1,0,0,0,3
604367,2014,4,24,M,0,0,0,1,0,0,1,1,0,0,0,3
604368,2014,4,24,M,0,0,0,1,0,0,1,1,0,0,0,3
604369,2014,4,24,M,0,0,0,1,0,0,1,1,0,0,0,3
604370,2014,4,24,M,0,0,0,1,0,0,1,1,0,0,0,3
604371,2014,4,24,M,0,0,0,1,0,0,1,1,0,0,0,3
604372,2014,4,24,M,0,0,0,1,0,0,1,1,0,0,0,3
605350,2014,5,22,G,0,0,1,0,0,0,0,1,1,0,0,3
607243,2014,3,22,N,0,0,0,1,0,0,1,1,0,0,0,3
609397,2014,2,04,F,0,0,0,1,0,0,1,1,0,1,0,4
613151,2014,2,22,L,0,0,0,1,1,1,1,1,0,0,0,5
620306,2014,4,22,M,0,0,0,1,0,0,1,1,0,0,0,3
620307,2014,4,22,M,0,0,0,1,0,0,1,1,0,0,0,3
620308,2014,4,22,M,0,0,0,1,0,0,1,1,0,0,0,3
620309,2014,4,22,M,0,0,0,1,0,0,1,1,0,0,0,3
620310,2014,4,22,M,0,0,0,1,0,0,1,1,0,0,0,3
620311,2014,4,22,M,0,0,0,1,0,0,1,1,0,0,0,3
620312,2014,4,22,M,0,0,0,1,0,0,1,1,0,0,0,3
620313,2014,4,22,M,0,0,0,1,0,0,1,1,0,0,0,3
620314,2014,4,22,M,0,0,0,1,0,0,1,1,0,0,0,3
620315,2014,4,22,M,0,0,0,1,0,0,1,1,0,0,0,3
620316,2014,4,22,M,0,0,0,1,0,0,1,1,0,0,0,3
624320,2014,2,30,C,0,0,0,0,0,0,1,1,0,0,0,2
628071,2014,5,22,K,0,0,1,0,0,0,1,1,0,0,0,3
628370,2014,5,14,K,0,0,0,0,0,0,1,1,0,0,0,2
634261,2014,2,28,F,0,0,0,1,0,0,1,1,0,1,0,4
640152,2014,5,30,R,0,0,1,0,0,0,1,1,0,0,0,3
647095,2014,2,14,K,0,0,0,0,0,0,0,1,0,0,0,1
604128,2014,3,24,G,0,0,0,1,1,0,1,1,0,0,0,4
605293,2014,3,20,C,0,0,0,0,0,0,1,1,0,1,0,3
607352,2014,4,14,N,0,0,1,1,1,0,1,1,0,0,1,6
609296,2014,4,14,G,0,0,1,1,0,0,0,1,0,0,0,3
620273,2014,4,14,N,0,0,1,1,0,1,1,1,0,0,1,6
625435,2014,3,14,C,0,0,0,0,0,0,0,1,0,0,0,1
626212,2014,9,02,C,0,0,0,0,0,0,0,1,0,1,0,2
636182,2014,1,10,F,0,0,0,1,0,0,0,1,0,0,0,2
